cora_acct_id,hostitemid,accountingaccount,axle,axleno,balance,baseinvoiceprice,baseretailprice,bodystyle,brakesys,cabtype,certified,chassis,color,country,custflag,custid,custno,cylinderno,dealerdefined1,dealerdefined2,dealerdefined3,dealerdefined4,dealerdefined5,dealerdefined6,dealerdefined7,dealerdefined8,dealno,deletecode,deletedate,draftamount,engineno,entrydate,fleetno,fronttire,gvw,interiorcolor,inventoryacct,inventorycompany,keyno,lastactivitydate,licenseno,lienholder,lotlocation,make,makename,mileage,model,modelname,modelno,modeltype,namecode,numberofdoors,options,po,previousownername,price1,price2,proddate,productionno,reartire,receiveddate,restraintsys,saleacct,salecompany,salesmanid,salesperson1,salesperson2,solddate,status,stickerprice,stockno,stocktype,totaloptionscost,totaloptionsinvoice,totaloptionsretail,transmissionno,trimlevel,vehid,vin,wheelbase,wholesale,year,rowlastupdated,rowlastupdatedutc,actualcashvalue,advertisedprice,advertisedpriceexpdate,advertisedpriceid,advertisedpricestartdate,billingdate,billoflading,commissionpackamount,commissionpackpercent,commissionprice,daysbeyondplan,dealerprepamount,dealerprephours,enginedescription,expecteddeliverydate,expirationtransitdate,freeinterestamount,freeinterestdays,freeinterestenddate,freeintereststartdate,freightin,freightout,freighttax,fueltype,fulldescription,holdbackamount,interestenddate,intereststartdate,inventorycomment,inventorysourcecode,inventorysourcename,invoicedate,invoicenumber,invoicepackamount,licenseexpirationdate,licensestate,manufacturer,newtires,optiondescriptions,orderdate,ordernumber,orderpriority,ordertype,penaltydue,plantofmanufacture,postaheadflag,previoussaleamount,previousyearsold,primarydriverno,protectedinterestenddate,protectedinterestrate,protectedintereststartdate,protectednetinterest,protectedtotalinterest,protectedtotalinterestenddate,protectedtotalintereststartdat,retailpack,retailpriceupdatedate,rpocode,salecode,servicedeletecode,shippingdate,soldmileage,standardcolor,supplementalstickerdate,totalinsuranceamount,totalnetinterest,usedvehicledata,vehiclelicensefee,vehiclesolddate,vehiclesoldflag,vehiclestyle,vinmakecode,vinmodelcode,vlfclass,stdequip1,unladenweight,makenameupper,join_cora_acct_id,cora_acct_code,de_server_ip_addr,server_ip_addr
"2","5*SA491097","LCF-A",,,"852.1600","0.0000","0.0000","MP",,,"N","AWD",,"United Kingdom","1","4*36711","36711","6",,,,,,,,,"29862",,,"0.0000","3.0_Liter","2025-12-26 00:00:00.0",,,"Class F: 7,001-8,000",,"13020","2",,"2025-12-27 00:00:00.0",,,,"LANDR","Land Rover","122","RRSP","Range Rover Sport",,"MP","5","4",,,,"102265.0000","98769.8000",,"SA491097",,,"Manual Bel","34390","2","7*11","11",,"2025-12-31 00:00:00.0","G","0.0000","SA491097","NEW","0.0000","0.0000","0.0000","8 Speed Automatic","DYNAMICSE","SA491097","SAL1L9FU5SA491097",,"N","2025","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"3.0 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000","HYBR",,"0.0000",,,,,,,,"0.0000",,,"LAND",,,,,,,"0.0000","Solihull, UK",,"0.0000",,"4*36711",,,,"0.0000","0.0000",,,"0.0000","2025-12-27 00:00:00.0",,,"24",,"10",,,"0.0000","0.0000",,"0.0000","2025-12-31 00:00:00.0","S",,"LAND","RGRVSP",,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*2P024A","LCF-A",,,"33729.0400","0.0000","0.0000","SD",,,"N",,"Alpine White [White]","Germany","1","4*36760","36760","4",,,,,,,,,"29882",,,"0.0000","2.0_Liter_Turbo","2025-10-04 00:00:00.0",,,,,"13690","2",,"2025-10-04 00:00:00.0",,,,"BMW","Bmw","44947","540I","540I","225C","C","5","4",,,,"0.0000","0.0000",,,,"2025-10-04 00:00:00.0","Dual Front",,,"7*11","11",,"2026-01-05 00:00:00.0","G","0.0000","2P024A","USED","0.0000","0.0000","0.0000",,,"NWX60523","WBA53BJ04NWX60523",,"N","2022","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","32000.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"2.0 Liter Turbo",,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,"TRADE-IN-USED",,,,"0.0000",,,,,,,,,,"0.0000","Graz, Austria",,"0.0000",,"4*36760",,,,"0.0000","0.0000",,,"0.0000","2025-10-04 00:00:00.0",,,"24",,"44947",,,"0.0000","0.0000",,"0.0000","2026-01-05 00:00:00.0","S",,,,,,,"BMW","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*S2115067","LCF-A",,,"0.0000","52546.0000","55900.0000",,,,"N",,"Green","Germany","1","4*36691","36691",,,,,,,,,,"31489",,,"0.0000",,"2025-12-29 00:00:00.0",,,,"Brown","1404","1",,"2025-12-30 00:00:00.0",,,,"AUDI","Audi","12","Q52QT","Q5 2.0T Quattro","GUNAAY","UT","5",,"M4M4 OV 48P QCT RAB WPS XWT",,,"63060.0000","60103.8300",,"S2115067",,,"Side Front","4042","1","7*36043","36043","34580","2026-01-03 00:00:00.0","G","0.0000","S2115067","NEW","0.0000","5514.0000","5865.0000",,,"S2115067","WA1EAAGU9S2115067",,"N","2025","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"60103.8300",,"0.0000",,,,,"0.0000",,,,"1295.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"748.8300",,,"AUDI",,"DISTRICT GREEN METALLIC|BROWN INTERIOR|20"" WHEEL PACKAGE|PRIVACY TRUNK COVER|AUDI BEAM-RINGS|PREMIUM PLUS|BROWN WARM WEATHER PACKAGE",,,,,"0.0000","SanJoseChiapa,Mexico",,"0.0000",,"4*36691",,,,"0.0000","0.0000",,,"0.0000","2025-12-30 00:00:00.0",,,"999",,"12",,,"0.0000","0.0000",,"0.0000","2026-01-03 00:00:00.0","S",,"AUDI",,,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*L23087A","LCF-A",,,"0.0000","0.0000","0.0000","UT",,,"N",,"S. Black","United Kingdom","1","4*9194276080","9194276080","8",,"8",,,,,,,"25915","DEL",,"0.0000",,"2023-01-03 00:00:00.0",,,"6,001 - 7,000 lbs.",,"13690","2",,"2023-01-03 00:00:00.0","E56JZZ","NONE",,"LANDR","Land Rover","126543","RRSC","Range Rover Sc","SRHC","MP","5","4",,,,"0.0000","0.0000",,,,"2023-01-03 00:00:00.0",,"78220","2","7*99","99",,"2023-01-06 00:00:00.0","G","0.0000","L23087A","USED","0.0000","0.0000","0.0000",,"HSE","DA121947","SALGS2EF4DA121947",,"N","2013","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","14000.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"5.0 Liter Super",,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,"TRADE-IN-USED",,,,"0.0000",,,,,,,,,,"0.0000","Solihull, England",,"0.0000",,"4*9194276080",,,,"0.0000","0.0000",,,"0.0000","2023-01-03 00:00:00.0",,,,,"126543",,,"0.0000","0.0000",,"0.0000","2023-01-06 00:00:00.0","S",,,,,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*SN084710","LCF-A",,,"0.0000","58938.0000","62700.0000",,,,"N",,"D. Gray","Germany","1","4*36754","36754",,,,,,,,,,"31514",,,"0.0000",,"2025-10-07 00:00:00.0",,,,"Black","1404","1",,"2025-10-07 00:00:00.0",,,,"AUDI","Audi","74","S5","S5","FU2S5Y","C","5",,"6Y6Y GX 1BQ 83T CRC GXK PAH PWO SBB WPS",,,"71885.0000","68442.9500",,"SN084710",,,"Side Front","4212","1","7*21076","21076",,"2026-01-02 00:00:00.0","G","0.0000","SN084710","NEW","0.0000","7417.0000","7890.0000",,,"SN084710","WAU25CFU8SN084710",,"N","2025","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"68442.9500",,"0.0000",,,,,"0.0000",,,,"1295.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"792.9500",,,"AUDI",,"DAYTONA GRAY PEARL EFFECT|BLACK INTERIOR|SPORT ADAPTIVE DAMPING SUSPENSION|TIRES: 245/35R20 95H XL ALL-SEASON RUNFLAT|CREDIT -HEATED STEERING WEEL/TOP VIEW|AUDI GUARD PROTECTION KIT|BLACK OPTIC PACKAGE|BLACK SPORT SEATS PLUS PACKAGE|AUDI S BEAM|PREMIUM PLUS PACKAGE",,,,,"0.0000","Neckarsulm, German",,"0.0000",,"4*36754",,,,"0.0000","0.0000",,,"0.0000","2025-10-07 00:00:00.0",,,"999",,"74",,,"0.0000","0.0000",,"0.0000","2026-01-02 00:00:00.0","S",,"AUDI",,,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*SA025486","LCF-A",,,"0.0000","73978.0000","78700.0000",,,,"N",,"M. Black","Germany","1","4*36752","36752",,,"1404",,,,,,,"31513",,,"0.0000",,"2025-07-31 00:00:00.0",,,,"Black","1404","1",,"2025-08-01 00:00:00.0",,,,"AUDI","Audi","131","ETRON","Etron","GHASE8","C","5",,"0E0E GX KXS NA2 SBB WPT XB1 XCC",,,"89050.0000","84672.7800",,"SA025486",,,"Side Front","4230","1","7*34580","34580",,"2026-01-02 00:00:00.0","G","0.0000","SA025486","NEW","0.0000","8511.0000","9055.0000",,,"SA025486","WAU3EAGH7SA025486",,"N","2025","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,"1","0.0000",,"84672.7800",,"0.0000",,,,,"0.0000",,,,"1295.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"888.7800",,,"AUDI",,"MYTHOS BLACK METALLIC|BLACK INTERIOR|AUDI GUARD PROTECTION KIT|NO ADDED IMPORT FEE|AUDI S BEAM|PRESTIGE|21"" BLACK OPTIC PACKAGE|120V/240V PORTABLE EV CHARGER",,,,,"0.0000","Ingolstadt, Germany",,"0.0000",,"4*36752",,,,"0.0000","0.0000",,,"0.0000","2025-08-01 00:00:00.0",,,"999",,"131",,,"0.0000","0.0000",,"0.0000","2026-01-02 00:00:00.0","S",,"AUDI",,,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*S2115523","LCF-A",,,"54619.1500","49069.0000","52200.0000",,,,"N",,"G. White","Germany","1","4*36813","36813",,,,,,,,,,"31544",,,"0.0000",,"2025-12-16 00:00:00.0",,,,"P. Beige","1404","1",,"2025-12-16 00:00:00.0",,,,"AUDI","Audi","25","Q52QT","Q5 2.0T Quattro","GUBAAY","UT","5",,"2Y2Y II 3FU 40Z CRB QGP RAB WPD",,,"56325.0000","53739.1500",,"S2115523",,,"Side Front",,,,,,"2026-01-08 00:00:00.0","G","0.0000","S2115523","NEW","0.0000","2660.0000","2830.0000",,,"S2115523","WA11AAGU0S2115523",,"N","2025","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"53739.1500",,"0.0000",,,,,"0.0000",,,,"1295.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"715.1500",,,"AUDI",,"GLACIER WHITE METALLIC|PEARL BEIGE INTERIOR|PANORAMIC SUNROOF|19"" WHEEL PACKAGE|CREDIT-PANORAMIC SUNROOF|AUDI GUARD PROTECTION KIT|AUDI BEAM-RINGS|CONVENIENCE PACKAGE",,,,,"0.0000","SanJoseChiapa,Mexico",,"0.0000",,"4*36813",,,,"0.0000","0.0000",,,"0.0000","2025-12-16 00:00:00.0",,,"999",,"25",,,"0.0000","0.0000",,"0.0000","2026-01-08 00:00:00.0","S",,"AUDI",,,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*S2077551","LCF-A",,,"61392.3500","49069.0000","52200.0000",,,,"N",,"N. Blue","Germany","1","4*36784","36784",,,,,,,,,,"31525",,,"0.0000",,"2025-12-22 00:00:00.0",,,,"Brown","1404","1",,"2025-12-22 00:00:00.0",,,,"AUDI","Audi","65","Q5","Q5","GUBAAY","UT","5",,"2D2D HB NAI QGP RAB WPT",,,"63125.0000","60165.1500",,"S2077551",,,"Side Front",,,,,,"2026-01-07 00:00:00.0","G","0.0000","S2077551","NEW","0.0000","9052.0000","9630.0000",,,"S2077551","WA13AAGUXS2077551",,"N","2025","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"60165.1500",,"0.0000",,,,,"0.0000",,,,"1295.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"749.1500",,,"AUDI",,"NAVARRA BLUE METALLIC|BROWN INTERIOR|NO ADDED INPORT FEE|AUDI GUARD PROTECTION KIT|AUDI BEAM-RINGS|PRESTIGE",,,,,"0.0000","SanJoseChiapa,Mexico",,"0.0000",,"4*36784",,,,"0.0000","0.0000",,,"0.0000","2025-12-22 00:00:00.0",,,"999",,"65",,,"0.0000","0.0000",,"0.0000","2026-01-07 00:00:00.0","S",,"AUDI",,,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*TD012371","LCF-A",,,"83159.6000","71064.0000","75600.0000","UT",,,"N","AWD","M. Black","Germany",,,,"6",,,,,,,,,,,,"0.0000","3.0_Liter_TFSI","2025-12-05 00:00:00.0",,,"6,471","Black","1404","1",,"2025-12-05 00:00:00.0",,,,"AUDI","Audi","8","Q83.0QT","Q83.0Qt","4MT5X2","UT","5","4","0E0E MP 1D6 ALB PCR QEP RBF WPS",,,"86415.0000","82229.6000",,"TD012371",,,"Side Front",,,,,,,"S","0.0000","TD012371","NEW","0.0000","8950.0000","9520.0000","8 Speed Automatic","PREMPLSL","TD012371","WA1EVBF12TD012371",,"N","2026","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"82229.6000",,"0.0000",,"3.0 Liter TFSI",,,"0.0000",,,,"1295.0000","0.0000","0.0000","GAS","2026 Audi Q8 55 Premium 4Dr Suv 117.9"" Wb Awd","0.0000",,,,,,,,"920.6000",,,"AUDI",,"MYTHOS BLACK METALLIC|BLACK INTERIOR|TRAILER HITCH|AUDI CARGO BOX|S LINE BLACK OPTIC PACKAGE|AUDI GUARD PROTECTION KIT|FRONT & REAR DOORS AUDI BEAM-RINGS|PREMIUM PLUS PACKAGE",,,,,"0.0000","Bratislava,Slovakia",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-12-05 00:00:00.0",,,"999",,"8",,,"0.0000","0.0000",,"0.0000",,"0",,"AUDI","Q830TQ",,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*THB10204","LCF-A",,,"112936.6000","0.0000","0.0000",,,,"N",,,,"1","4*32026","32026",,,,,,,,,,"29857",,,"0.0000",,"2025-12-11 00:00:00.0",,,,,,"2",,"2025-12-11 00:00:00.0",,,,"LOTU","Lotus","12","EMI","Emira",,,"5",,,,,"0.0000","111313.0000",,"THB10204",,,,,,,,,"2025-12-30 00:00:00.0","G","0.0000","THB10204","NEW","0.0000","0.0000","0.0000",,,"THB10204","SCCLEJAX6THB10204",,"N","2026","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,,,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"0.0000",,,,,,,,,,"0.0000",,,"0.0000",,"4*32026",,,,"0.0000","0.0000",,,"0.0000","2025-12-11 00:00:00.0",,,"24",,"12",,,"0.0000","0.0000",,"0.0000","2025-12-30 00:00:00.0","S",,,,,,,"LOTUS","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*2VA041","LCF-A",,,"31625.0500","0.0000","0.0000","MP",,,"N","AWD",,"United States","1","4*36781","36781","4",,,,,,,,,"29890",,,"0.0000","2.0_Liter_Turbo","2025-11-13 00:00:00.0",,,"5,357",,"13690","2",,"2025-11-13 00:00:00.0",,,,"BMW","Bmw","33472","X3X30I","X3 Xdrive 30I","23XD",,"5","4",,,,"0.0000","30225.0000",,"2VA041",,,,,,,,,"2026-01-05 00:00:00.0","G","0.0000","2VA041","USED","0.0000","0.0000","0.0000","8 Speed Automatic",,"P9S88425","5UX53DP02P9S88425",,"N","2023","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"2.0 Liter Turbo",,,"0.0000",,,,"0.0000","0.0000","0.0000","GAS",,"0.0000",,,,,,,,"0.0000",,,"BMW",,,,,,,"0.0000","Spartanburg",,"0.0000",,"4*36781",,,,"0.0000","0.0000",,,"0.0000","2025-11-13 00:00:00.0",,,"24",,"33472",,,"0.0000","0.0000",,"0.0000","2026-01-05 00:00:00.0","S",,"BMW","X3X30I",,,,"BMW","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*2VA043","LCF-A",,,"66939.2600","0.0000","0.0000","UT",,,"N","4WD",,"United States of America","1","4*36782","36782","8",,,,,,,,,"29891",,,"0.0000","6.2_Liter","2025-11-14 00:00:00.0",,,"Class F: 7,001 - 8,000 lbs",,"13690","2",,"2025-11-14 00:00:00.0",,,,"CADI","Cadillac","38944","ESCAL","Escalade",,"MP","5","4",,,,"0.0000","63635.0000",,"2VA043",,,"Manual Bel",,,,,,"2026-01-05 00:00:00.0","G","0.0000","2VA043","USED","0.0000","0.0000","0.0000",,"PREMLUX","PR303669","1GYS4BKL6PR303669",,"N","2023","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"6.2 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000","GAS",,"0.0000",,,,,,,,"0.0000",,,"GM",,,,,,,"0.0000","Arlington",,"0.0000",,"4*36782",,,,"0.0000","0.0000",,,"0.0000","2025-11-14 00:00:00.0",,,"24",,"38944",,,"0.0000","0.0000",,"0.0000","2026-01-05 00:00:00.0","S",,"CADI","ESCAL",,,,"CADILLAC","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*2VA049","LCF-A",,,"101605.2100","0.0000","0.0000",,,,"N",,"Black",,,,,,,,,,,,,,,,,"0.0000",,"2025-12-16 00:00:00.0",,,,,"13680","2",,"2025-12-16 00:00:00.0",,,,"LANDR","Land Rover","29703","RR","Range Rover",,,"5",,,,,"0.0000","0.0000",,"2VA049",,,,,,,,,,"S","0.0000","2VA049","USED","0.0000","0.0000","0.0000",,,"PA073944","SALKP9E77PA073944",,"N","2023","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,,,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,,,"2025-12-16 00:00:00.0",,"0.0000",,,,,,,,,,"0.0000",,,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-12-16 00:00:00.0",,,"24",,"29703",,,"0.0000","0.0000",,"0.0000",,"0",,,,,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*SN084710A","LCF-A",,,"23379.6400","0.0000","0.0000","SD",,,"N","2WD","White","United States of America",,,,"4",,,,,,,,,,,,"0.0000","2.0_Liter_DOHC_Turbo","2026-01-02 00:00:00.0",,,,,"1420","1",,"2026-01-02 00:00:00.0",,,,"HOND","Honda","46843","ACCO","Accord 2/3 Dr",,"C","5","4",,,,"0.0000","0.0000",,,,"2026-01-02 00:00:00.0","Seat Belt,",,,"7*21076","21076",,,"S","0.0000","SN084710A","USED","0.0000","0.0000","0.0000",,"TOUR","MA010975","1HGCV2F93MA010975",,"N","2021","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","21946.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"2.0 Liter DOHC",,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,"TRADE-IN-USED",,,,"0.0000",,,,,,,,,,"0.0000","Marysville, Ohio",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2026-01-02 00:00:00.0",,,"999",,"46843",,,"0.0000","0.0000",,"0.0000",,"0",,,,,,,"HONDA","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*2VA056","LCF-A",,,"109600.0000","0.0000","0.0000","MP",,,"N","AWD",,"United Kingdom",,,,"6",,,,,,,,,,,,"0.0000","3.0_Liter","2025-12-31 00:00:00.0",,,"Class F: 7,001-8,000",,"13680","2",,"2025-12-31 00:00:00.0",,,,"LANDR","Land Rover","5786","RR","Range Rover",,"MP","5","4",,,,"0.0000","109000.0000",,"2VA056",,,"Manual Bel",,,,,,,"S","0.0000","2VA056","USED","0.0000","0.0000","0.0000","8 Speed Automatic","SE","SA263539","SALKP9FUXSA263539",,"N","2025","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"3.0 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000","HYBR",,"0.0000",,,,,,,,"0.0000",,,"LAND",,,,,,,"0.0000","Solihull, UK",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-12-31 00:00:00.0",,,"24",,"5786",,,"0.0000","0.0000",,"0.0000",,"0",,"LAND","RANGL",,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*2VA058","LCF-A",,,"74213.3000","0.0000","0.0000","MP",,,"N","AWD",,"United Kingdom",,,,"8",,,,,,,,,,,,"0.0000","4.4_Liter","2026-01-08 00:00:00.0",,,"Class F: 7,001-8,000",,"13680","2",,"2026-01-08 00:00:00.0",,,,"LANDR","Land Rover","8007","RR","Range Rover",,"MP","5","5",,,,"0.0000","73613.3000",,"2VA058",,,"Manual Bel",,,,,,,"S","0.0000","2VA058","USED","0.0000","0.0000","0.0000","8 Speed Automatic","SE","PA021509","SALKP9E74PA021509",,"N","2023","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"4.4 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000","GAS",,"0.0000",,,,,,,,"0.0000",,,"LAND",,,,,,,"0.0000","Solihull, UK",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2026-01-08 00:00:00.0",,,"24",,"8007",,,"0.0000","0.0000",,"0.0000",,"0",,"LAND","RANGL",,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*THA10127","LCF-A",,,"114673.6000","0.0000","0.0000",,,,"N",,,,"1","4*27804","27804",,,,,,,,,,"29852",,,"0.0000",,"2025-12-11 00:00:00.0",,,,,,"2",,"2025-12-11 00:00:00.0",,,,"LOTU","Lotus","12","EMI","Emira",,,"5",,,,,"0.0000","113635.0000",,"THA10127",,,,,,,,,"2025-12-24 00:00:00.0","G","0.0000","THA10127","NEW","0.0000","0.0000","0.0000",,,"THA10127","SCCLEJAX7THA10127",,"N","2026","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,,,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"0.0000",,,,,,,,,,"0.0000",,,"0.0000",,"4*27804",,,,"0.0000","0.0000",,,"0.0000","2025-12-11 00:00:00.0",,,"24",,"12",,,"0.0000","0.0000",,"0.0000","2025-12-24 00:00:00.0","S",,,,,,,"LOTUS","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*SA153742","LCF-A",,,"42169.8500","35909.0000","38200.0000","SD",,,"N","AWD","A. White","Germany",,,,"4",,,,,,,,,,,,"0.0000","2.0_Liter_TFSI","2025-09-12 00:00:00.0",,,"2,030","Black","1404","1",,"2025-09-16 00:00:00.0",,,,"AUDI","Audi","5","A320TQ","A3 20T Quattro","8YMBUY","C","5","4","Z9Z9 AO NA2 PPS WPD",,,"42945.0000","41056.2500",,"SA153742",,,"Side Front",,,,,,,"S","0.0000","SA153742","NEW","0.0000","3244.0000","3450.0000","7 Speed Automatic",,"SA153742","WAUGUDGY6SA153742",,"N","2025","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"41056.2500",,"0.0000",,"2.0 Liter TFSI",,,"0.0000",,,,"1295.0000","0.0000","0.0000","GAS",,"0.0000",,,,,,,,"608.2500",,,"AUDI",,"ARKONA WHITE|BLACK INTERIOR|NO IMPRT FEE ADDED|BLACK OPTIC PACKAGE|CONVENIENCE PACKAGE",,,,,"0.0000","Ingolstadt, Germany",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-09-16 00:00:00.0",,,"999",,"5",,,"0.0000","0.0000",,"0.0000",,"0",,"AUDI","A320TQ",,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*1VA063","LCF-A",,,"0.0000","0.0000","0.0000","UV",,,"N","AWD","Gray","Sweden","1","4*36785","36785","4",,,,,,,,,"31526",,,"0.0000","2.0_Liter_Turbo","2025-11-20 00:00:00.0",,,,,"1414","1",,"2025-11-21 00:00:00.0",,,,"VOLV","Volvo","24399","XC90","Xc90",,"TK","5","4",,,,"0.0000","39335.0000",,"1VA063",,,"3 Point Be","4204","1","7*34580","34580",,"2026-01-05 00:00:00.0","G","0.0000","1VA063","USED","0.0000","0.0000","0.0000",,,"S1341933","YV4062PE3S1341933",,"N","2025","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"2.0 Liter Turbo",,,"0.0000",,,,"0.0000","0.0000","0.0000","GAS",,"0.0000",,,,,,,,"0.0000",,,"VOLV",,,,,,,"0.0000","Torslanda Plant Swed",,"0.0000",,"4*36785",,,,"0.0000","0.0000",,,"0.0000","2025-11-21 00:00:00.0",,,"999",,"24399",,,"0.0000","0.0000",,"0.0000","2026-01-05 00:00:00.0","S",,"VOLV","XC90",,,,"VOLVO","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*1VA073","LCF-A",,,"0.0000","0.0000","0.0000","UV","Hydraulic",,"N","4X2","Black","United States of America","1","4*36763","36763","8",,,,,,,,,"31518",,,"0.0000","5.3_Liter","2025-12-16 00:00:00.0",,,"Class F: 7,001-8,000",,"1414","1",,"2025-12-18 00:00:00.0",,,,"CHEV","Chevrolet","31498","TAHO","Tahoe",,"MP","5","4",,,,"0.0000","45717.0000",,"1VA073",,,"Manual Bel","4204","1","7*21076","21076",,"2026-01-03 00:00:00.0","G","0.0000","1VA073","USED","0.0000","0.0000","0.0000",,"PREM","PR460934","1GNSCSKD4PR460934",,"N","2023","2026-01-10 03:14:05.635657","2026-01-10 08:14:05.635657","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"5.3 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000","GAS",,"0.0000",,,,,,,,"0.0000",,,"GM",,,,,,,"0.0000","Arlington",,"0.0000",,"4*36763",,,,"0.0000","0.0000",,,"0.0000","2025-12-18 00:00:00.0",,,"999",,"31498",,,"0.0000","0.0000",,"0.0000","2026-01-03 00:00:00.0","S",,"CHEV","TAHO",,,,"CHEVROLET","2","LCF-A","127.0.0.1","207.187.65.211"
